PG.ProteinGroups,PG.Genes,PG.ProteinNames,[1] CRBNKO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[2] CRBNKO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[3] CRBNKO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[4] CRBNKO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[5] CRBNKO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[6] CRBNKO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[7] MAP3K1KO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[8] MAP3K1KO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[9] MAP3K1KO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[10] MAPK1KO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[11] MAPK1KO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[12] MAPK1KO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[13] WT_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[14] WT_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[15] WT_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[16] WT_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[17] WT_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[18] WT_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[1] CRBNKO_50-008_1.raw.PG.Quantity,[2] CRBNKO_50-008_2.raw.PG.Quantity,[3] CRBNKO_50-008_3.raw.PG.Quantity,[4] CRBNKO_DMSO_1.raw.PG.Quantity,[5] CRBNKO_DMSO_2.raw.PG.Quantity,[6] CRBNKO_DMSO_3.raw.PG.Quantity,[7] MAP3K1KO_50-008_1.raw.PG.Quantity,[8] MAP3K1KO_50-008_2.raw.PG.Quantity,[9] MAP3K1KO_50-008_3.raw.PG.Quantity,[10] MAPK1KO_DMSO_1.raw.PG.Quantity,[11] MAPK1KO_DMSO_2.raw.PG.Quantity,[12] MAPK1KO_DMSO_3.raw.PG.Quantity,[13] WT_50-008_1.raw.PG.Quantity,[14] WT_50-008_2.raw.PG.Quantity,[15] WT_50-008_3.raw.PG.Quantity,[16] WT_DMSO_1.raw.PG.Quantity,[17] WT_DMSO_2.raw.PG.Quantity,[18] WT_DMSO_3.raw.PG.Quantity
Q9H1B7,IRF2BPL,I2BPL_HUMAN,31,30,31,31,31,30,32,31,31,32,29,32,32,30,29,31,30,32,9596.26953125,9874.69140625,11433.67578125,8521.3603515625,10676.9638671875,7081.60595703125,8246.6259765625,9374.1875,9985.6298828125,7912.123046875,6609.927734375,6266.71533203125,6480.33056640625,5427.09326171875,6755.00732421875,8467.443359375,6272.75341796875,5333.060546875
Q9H1C4,UNC93B1,UN93B_HUMAN,3,4,3,2,3,2,2,2,4,3,1,3,3,4,2,3,3,2,127.05249786376953,178.83934020996094,167.7532958984375,115.97631072998047,161.79542541503906,122.40544128417969,75.54008483886719,115.20914459228516,179.29725646972656,140.5924072265625,166.1459197998047,143.50732421875,237.2353515625,96.91352081298828,113.87294006347656,68.9323501586914,145.271484375,70.51631927490234
Q9H1C7,CYSTM1,CYTM1_HUMAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3137.072265625,3160.731689453125,3689.33447265625,2709.894287109375,3750.317626953125,2673.087646484375,3031.48193359375,3535.571533203125,4744.5869140625,5321.87890625,4565.841796875,5332.17724609375,4120.90576171875,3417.45849609375,4360.2158203125,5048.1279296875,4328.64111328125,4268.9326171875
Q9H1D9,POLR3F,RPC6_HUMAN,13,12,13,13,12,11,11,9,12,12,13,12,12,12,13,12,13,12,3519.892822265625,3359.54150390625,3910.0712890625,3577.0419921875,4786.77294921875,2929.700927734375,3115.05126953125,3290.940185546875,3129.236083984375,4590.89306640625,4154.7392578125,3858.219970703125,2996.01953125,2091.014892578125,2645.410888671875,4800.99169921875,3157.06787109375,2974.385009765625
Q9H1E3,NUCKS1,NUCKS_HUMAN,8,7,8,7,8,8,7,7,7,7,7,8,8,8,8,8,7,8,13608.3203125,12914.2255859375,15069.9609375,17191.826171875,21643.224609375,15964.380859375,16371.0732421875,16815.62890625,20375.548828125,20221.125,19166.416015625,17720.87109375,11855.0869140625,10481.5595703125,15746.330078125,22540.935546875,18389.5859375,13964.3681640625
Q9H1E5,TMX4,TMX4_HUMAN,1,1,0,0,1,0,3,2,3,1,1,0,2,2,0,1,0,1,48.05231475830078,56.02890396118164,228.0501708984375,9.107184410095215,74.46218872070312,73.10943603515625,359.2683410644531,530.5049438476562,480.8965148925781,51.25038146972656,73.91273498535156,85.4293212890625,185.34945678710938,209.8892822265625,73.7453384399414,85.50959777832031,38.39579772949219,133.08145141601562
Q9H1H9,KIF13A,KI13A_HUMAN,15,13,15,10,13,11,6,11,11,12,11,11,13,9,11,14,14,11,3226.525146484375,4169.74462890625,5699.16357421875,4327.6767578125,4878.95849609375,2937.818603515625,3068.86669921875,3113.586669921875,4665.83642578125,5266.41015625,4368.494140625,5871.60693359375,3819.970703125,2098.443359375,2763.3798828125,6194.5,4737.197265625,3930.25048828125
Q9H1I8,ASCC2,ASCC2_HUMAN,20,20,21,21,21,20,17,22,19,20,21,21,20,19,22,20,21,20,2987.244384765625,3424.40283203125,3961.9326171875,3576.345703125,4863.22802734375,2893.441162109375,2087.938232421875,2130.88916015625,2553.9931640625,4251.28564453125,3825.984619140625,3590.859375,3244.200927734375,2274.9599609375,3160.3310546875,5389.12744140625,4469.4150390625,3699.454833984375
Q9H1J1,UPF3A,REN3A_HUMAN,2,1,2,1,2,1,1,1,1,0,1,0,1,1,2,2,2,2,1470.169189453125,1820.540283203125,2177.750732421875,2143.277587890625,2738.81103515625,548.2394409179688,1424.5242919921875,1632.3172607421875,998.9468383789062,564.8440551757812,873.1235961914062,357.6357116699219,330.4708251953125,882.06689453125,1399.507568359375,1485.2987060546875,1915.577392578125,1422.9337158203125
Q9H1K0,RBSN,RBNS5_HUMAN,12,12,12,13,12,14,8,8,13,12,11,14,10,12,12,15,16,15,591.6357421875,579.46240234375,704.9425659179688,499.13433837890625,623.5321044921875,503.5389099121094,356.770751953125,426.9714660644531,463.58740234375,547.4632568359375,485.59649658203125,514.9129028320312,615.3428344726562,376.6397705078125,422.9956359863281,853.9612426757812,684.540283203125,595.2373657226562
Q9H1K1,ISCU,ISCU_HUMAN,7,7,7,7,7,7,8,8,8,7,8,8,8,7,7,8,7,8,3075.3359375,5014.4072265625,6070.98828125,2866.131103515625,6787.63037109375,4628.109375,10188.3955078125,11911.5908203125,11365.103515625,6510.60595703125,9404.435546875,9061.68359375,10466.37890625,7825.0205078125,9634.6318359375,4328.3544921875,4875.84375,4057.64306640625
Q9H1K6,TLNRD1,TLRN1_HUMAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,914.2135009765625,1053.187255859375,1620.1807861328125,1106.9029541015625,2267.603271484375,1565.986572265625,1350.0955810546875,986.683349609375,805.6018676757812,1869.6273193359375,2069.89306640625,1389.27783203125,2411.37255859375,2226.60107421875,2324.556884765625,2380.70166015625,2117.615966796875,1969.29833984375
Q9H1P3,OSBPL2,OSBL2_HUMAN,13,12,14,11,14,13,4,5,7,11,9,11,12,8,9,14,11,13,1687.843017578125,1740.8970947265625,2236.75634765625,1637.6427001953125,1819.368408203125,1082.603515625,508.8085021972656,541.2294311523438,769.8707275390625,1472.767822265625,1363.42724609375,1349.1854248046875,1365.4764404296875,787.3855590820312,1130.3519287109375,1973.7432861328125,2127.2392578125,1310.9921875
Q9H1Y0,ATG5,ATG5_HUMAN,12,12,12,11,12,12,11,11,10,12,12,12,12,12,12,12,12,12,1689.96826171875,1810.1678466796875,2090.76953125,1775.804931640625,2297.62255859375,1292.7626953125,1245.3720703125,1154.9937744140625,1497.000732421875,1725.91259765625,1777.680419921875,1582.911376953125,1557.36376953125,1183.2037353515625,1560.2772216796875,3470.879150390625,2615.86572265625,2185.395263671875
Q9H1Z4,WDR13,WDR13_HUMAN,11,12,11,12,11,12,7,7,6,9,8,9,12,9,9,11,10,11,968.5758056640625,1056.8292236328125,1412.8585205078125,1030.8328857421875,1297.353271484375,716.8003540039062,589.2156372070312,670.2614135742188,509.65283203125,800.3873901367188,688.9802856445312,824.3792724609375,896.3515014648438,689.2051391601562,862.6388549804688,1237.541015625,1183.75341796875,915.4798583984375
Q9H201,EPN3,EPN3_HUMAN,6,7,7,5,6,6,3,5,4,2,5,5,6,4,7,6,6,7,3395.40478515625,3226.912353515625,3753.12109375,2730.309326171875,3647.6455078125,2035.3018798828125,1538.804931640625,2400.906982421875,2386.47021484375,3113.887939453125,2752.98388671875,2502.21142578125,2833.041015625,2354.645263671875,2714.918212890625,3448.58447265625,2711.22265625,2340.3505859375
Q9H204,MED28,MED28_HUMAN,6,6,6,6,5,6,6,6,5,6,6,5,6,6,5,6,6,6,2226.465576171875,2130.166748046875,2425.12353515625,2246.354736328125,3188.779541015625,1937.0091552734375,2021.1043701171875,1838.44873046875,2342.43359375,2954.6650390625,2309.879638671875,1928.2559814453125,2043.514892578125,1050.0372314453125,2013.1556396484375,2737.752685546875,2086.735595703125,1722.8670654296875
Q9H211,CDT1,CDT1_HUMAN,2,2,4,4,3,3,0,0,0,6,5,4,1,2,0,5,3,2,87.11746215820312,160.67420959472656,73.87296295166016,144.75010681152344,107.14790344238281,153.9210662841797,38.26734161376953,105.03306579589844,77.03326416015625,329.94146728515625,401.1931457519531,300.3990173339844,112.58071899414062,83.26329040527344,101.371826171875,148.43272399902344,223.19970703125,174.41468811035156
Q9H223,EHD4,EHD4_HUMAN,21,19,22,19,21,19,21,19,21,22,21,23,20,21,21,23,23,23,11831.048828125,12320.4677734375,14506.06640625,11914.080078125,14195.6337890625,9359.9609375,5974.1435546875,7277.8232421875,7610.814453125,13938.9970703125,12589.0478515625,13046.3681640625,8160.21728515625,6458.7822265625,8528.0087890625,22422.35546875,17725.900390625,15064.796875
Q9H267,VPS33B,VP33B_HUMAN,28,28,28,26,29,26,22,23,22,26,24,26,24,22,26,26,29,28,1598.595703125,1681.535400390625,2178.242431640625,1672.9986572265625,2167.190673828125,1298.9207763671875,1049.232421875,1101.438232421875,1283.4490966796875,1924.7659912109375,1624.1363525390625,1739.1234130859375,1353.6175537109375,1229.877685546875,1364.3148193359375,2785.150390625,2147.193115234375,1770.991943359375
Q9H269,VPS16,VPS16_HUMAN,24,26,24,22,24,24,21,23,20,22,23,25,25,23,24,26,27,25,1890.6494140625,1710.344482421875,2023.0318603515625,1653.0980224609375,2161.4765625,1374.929931640625,1071.8843994140625,1374.627685546875,1423.3248291015625,1906.2574462890625,1423.57421875,1456.9998779296875,1745.6619873046875,1386.458984375,1536.784912109375,2332.6259765625,1831.1614990234375,1614.88623046875
Q9H270,VPS11,VPS11_HUMAN,29,27,27,27,28,23,27,23,25,26,24,24,25,21,28,27,28,28,2431.1572265625,2725.710693359375,3171.4775390625,2311.31884765625,3206.92578125,1910.006591796875,1549.08740234375,1839.5623779296875,2121.68212890625,2484.618408203125,2268.128662109375,1906.7161865234375,2273.244384765625,1925.86474609375,2537.017578125,3904.814208984375,3043.933349609375,2209.025390625
Q9H299,SH3BGRL3,SH3L3_HUMAN,7,7,7,7,7,6,7,6,6,6,6,6,5,6,6,7,6,6,23675.109375,25203.5078125,28101.052734375,18839.07421875,27957.294921875,17354.248046875,11531.33203125,12955.5693359375,14856.517578125,22546.11328125,22221.02734375,22429.35546875,15346.3720703125,12317.37890625,15651.7099609375,23810.119140625,21092.796875,17411.837890625
Q9H2B2,SYT4,SYT4_HUMAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1027.0672607421875,980.193115234375,1434.098388671875,980.90576171875,1488.9320068359375,700.1695556640625,771.830810546875,721.6514282226562,1959.553955078125,1676.2471923828125,943.9664916992188,752.3621215820312,286.96026611328125,237.0223846435547,617.3489990234375,2042.162841796875,2175.85546875,1918.4476318359375
Q9H2C0,GAN,GAN_HUMAN,24,23,25,22,21,21,24,25,23,23,25,26,26,25,24,25,26,25,1545.7855224609375,1822.4967041015625,2059.134033203125,1956.31298828125,2416.448974609375,1533.08203125,2196.025634765625,2412.02197265625,2451.503662109375,2764.064453125,2241.576416015625,2338.22607421875,2327.415771484375,1565.3984375,2016.22412109375,3549.9482421875,2768.33984375,2272.84375
Q9H2D1,SLC25A32,S2532_HUMAN,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,51.35906982421875,113.5438003540039,108.01429748535156,NaN,32.11833572387695,NaN,599.6525268554688,682.9388427734375,587.2452392578125,NaN,221.05955505371094,361.6028137207031,NaN,71.01011657714844,12.906211853027344,NaN,NaN,327.0950927734375
Q9H2D6,TRIOBP,TARA_HUMAN,30,31,29,26,32,28,20,23,26,29,29,27,25,26,25,30,31,27,4371.02197265625,4405.591796875,5168.04541015625,4051.440673828125,4965.07275390625,3004.347412109375,1751.6710205078125,1647.057373046875,1916.262451171875,4196.765625,3287.677734375,3479.052001953125,2967.408935546875,2206.9384765625,2855.466064453125,5326.8125,4298.0322265625,3567.6708984375
Q9H2F5,EPC1,EPC1_HUMAN,7,8,6,8,6,6,6,4,5,7,5,5,7,4,6,8,6,4,177.3849639892578,163.8670654296875,268.72296142578125,210.41038513183594,257.5787353515625,135.9721221923828,197.39247131347656,226.15936279296875,343.85272216796875,346.4957580566406,159.95249938964844,208.46910095214844,235.99755859375,148.82298278808594,283.29986572265625,232.16311645507812,246.1431121826172,221.10665893554688
Q9H2G2,SLK,SLK_HUMAN,43,42,45,43,45,40,32,32,30,39,38,39,45,42,43,46,46,43,3544.908203125,3565.3330078125,4325.65673828125,2961.9677734375,4065.185546875,2568.4462890625,1338.3153076171875,1246.4678955078125,1443.940185546875,3097.76513671875,2603.623779296875,2626.992431640625,3001.486328125,2283.406982421875,3076.051025390625,6174.1318359375,4809.51904296875,4073.618896484375
Q9H2G4,TSPYL2,TSYL2_HUMAN,2,2,4,4,4,2,2,3,4,4,3,3,3,2,4,4,3,3,219.19107055664062,241.1065673828125,320.6720886230469,346.3348083496094,379.05340576171875,204.0603790283203,238.920166015625,288.69708251953125,296.4440002441406,394.72796630859375,348.8891906738281,176.13084411621094,309.6861572265625,145.65753173828125,392.3841247558594,515.6453857421875,349.2160339355469,312.48040771484375
Q9H2G9,BLZF1,GO45_HUMAN,10,11,12,13,11,13,10,8,8,10,8,10,11,9,9,12,11,12,537.4725341796875,653.3467407226562,722.5830078125,593.5079345703125,901.3596801757812,548.2556762695312,455.87042236328125,378.0370788574219,531.69580078125,837.5448608398438,559.2517700195312,529.5742797851562,526.3370971679688,311.5483093261719,416.1177673339844,959.20068359375,512.4539794921875,560.7706909179688
Q9H2H8,PPIL3,PPIL3_HUMAN,9,10,10,10,10,10,10,9,10,9,9,10,9,8,10,9,9,9,4231.46044921875,3691.45556640625,4408.18994140625,3251.5791015625,5207.85546875,2774.571044921875,2783.833984375,3075.3779296875,2978.957763671875,3978.94921875,3544.5595703125,3133.07373046875,4319.32666015625,3016.946533203125,3776.987060546875,4250.37451171875,3477.770263671875,3190.55224609375
Q9H2H9,SLC38A1,S38A1_HUMAN,3,1,3,2,3,3,5,5,4,5,4,4,4,4,5,1,3,1,218.48992919921875,104.21207427978516,97.71345520019531,84.44560241699219,229.29022216796875,136.3087921142578,715.052734375,785.5628662109375,760.5299072265625,586.6685791015625,485.53271484375,350.80352783203125,642.7102661132812,575.3775024414062,513.977294921875,166.85107421875,164.0348358154297,49.59523010253906
Q9H2J4,PDCL3,PDCL3_HUMAN,12,12,12,12,13,11,12,11,12,12,12,12,13,12,12,12,12,12,4693.30859375,4772.853515625,5567.5859375,4308.642578125,5704.85205078125,3679.535400390625,3601.671630859375,3868.168701171875,4582.08642578125,5707.73388671875,4970.19482421875,5472.5693359375,4830.09814453125,3392.61669921875,4633.353515625,8417.337890625,6434.43408203125,5351.73779296875
Q9H2K0,MTIF3,IF3M_HUMAN,5,10,9,3,8,6,10,9,7,8,9,10,10,10,9,8,7,8,619.0125732421875,1040.888427734375,1126.101318359375,264.82763671875,1642.481689453125,798.5911865234375,1735.49365234375,1885.5997314453125,1701.2266845703125,1425.9710693359375,2075.984619140625,1964.3670654296875,2660.642578125,1845.8056640625,2207.321044921875,1242.9310302734375,1231.6280517578125,1044.7261962890625
Q9H2K2,TNKS2,TNKS2_HUMAN,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,3,2,0,34.779605865478516,194.93426513671875,92.36746215820312,206.81570434570312,182.95079040527344,326.6907043457031,90.06197357177734,90.66244506835938,165.77716064453125,92.93077850341797,247.22727966308594,153.53770446777344,121.14752197265625,25.00546646118164,209.13229370117188,762.3328857421875,213.4169464111328,452.7901611328125
Q9H2K8,TAOK3,TAOK3_HUMAN,9,11,14,13,11,12,10,8,6,11,11,13,11,14,9,9,11,12,284.21514892578125,261.9328308105469,440.5352783203125,199.43548583984375,410.88592529296875,241.1394805908203,169.13748168945312,213.13475036621094,193.0077667236328,313.57989501953125,252.57247924804688,289.86468505859375,295.9691162109375,222.76315307617188,282.6989440917969,391.9619445800781,324.67254638671875,296.6025085449219
Q9H2M9,RAB3GAP2,RBGPR_HUMAN,36,35,39,36,34,35,30,32,28,34,34,32,37,35,37,39,38,39,3299.190673828125,3173.384765625,3847.34619140625,3253.216796875,4227.490234375,2624.7197265625,1602.90234375,1823.453369140625,2141.6650390625,2768.217041015625,2409.94970703125,2416.5498046875,2725.802734375,2001.83984375,2952.759033203125,5312.80224609375,3876.511474609375,3151.9697265625
Q9H2P0,ADNP,ADNP_HUMAN,58,57,58,58,56,56,57,56,55,59,57,58,57,52,56,60,55,56,9576.2529296875,9137.65625,10739.880859375,10874.1162109375,13290.087890625,8706.1708984375,9145.587890625,9457.638671875,10317.7314453125,14830.6953125,12131.2041015625,11323.525390625,9901.0771484375,7048.072265625,9949.673828125,12253.859375,9838.06640625,8281.419921875
Q9H2P9,DPH5,DPH5_HUMAN,9,8,9,10,9,10,9,7,9,10,10,10,8,9,10,10,10,10,720.270751953125,788.3145751953125,1133.870849609375,894.1071166992188,1015.513916015625,626.8162841796875,672.398193359375,834.0277709960938,845.8890991210938,942.0198974609375,1105.831298828125,1003.081298828125,1140.6767578125,584.2581787109375,981.6375732421875,1659.950439453125,1332.785888671875,941.2412719726562
Q9H2S1,KCNN2,KCNN2_HUMAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2826.749267578125,3277.068359375,4505.0048828125,3204.315673828125,4151.1103515625,2699.0693359375,3927.98291015625,3079.77490234375,3636.3466796875,6677.0009765625,5594.833984375,6148.41015625,3218.83056640625,1751.891845703125,2284.548095703125,4441.3603515625,3764.111328125,2979.79052734375
Q9H2T7,RANBP17,RBP17_HUMAN,0,1,1,1,3,2,2,2,1,2,3,2,1,2,0,2,2,1,49.002838134765625,47.09804916381836,65.76109313964844,140.38623046875,143.9501953125,89.66519165039062,84.25044250488281,65.1097412109375,53.35411834716797,174.91860961914062,122.81074523925781,135.802978515625,64.17720794677734,83.31361389160156,134.36802673339844,202.25340270996094,64.24243927001953,58.14210510253906
Q9H2U1,DHX36,DHX36_HUMAN,29,31,30,29,31,29,25,29,28,29,30,29,28,27,30,31,30,29,1892.275146484375,2069.814697265625,2454.437744140625,2013.5469970703125,2603.005615234375,1785.08740234375,1592.1744384765625,1694.0888671875,1814.021728515625,2706.526123046875,2029.146484375,1995.2286376953125,2264.72216796875,1574.4345703125,2139.406494140625,3031.69970703125,2295.667724609375,1908.200439453125
Q9H2U2,PPA2,IPYR2_HUMAN,20,21,21,21,23,20,22,22,21,21,21,22,21,21,23,22,22,20,13597.43359375,21811.35546875,25719.30859375,10517.9140625,28336.298828125,18187.73828125,34080.98828125,37776.27734375,42049.7421875,25930.3828125,36283.578125,33615.328125,41791.0078125,29704.138671875,42696.75390625,22576.146484375,23547.453125,18217.94140625
Q9H2W6,MRPL46,RM46_HUMAN,8,10,11,5,10,10,11,11,11,10,10,10,11,11,11,11,10,10,1946.8658447265625,3875.753173828125,3878.204833984375,1601.83056640625,4898.623046875,3202.91064453125,10897.0546875,11708.1181640625,11838.8671875,4890.03466796875,8304.8388671875,7252.84033203125,11511.984375,7562.1298828125,11390.5556640625,3076.4990234375,3673.609375,2915.73974609375
Q9H2X0,CHRD,CHRD_HUMAN,8,14,9,12,11,11,5,8,7,13,13,12,9,4,6,12,12,12,225.2631378173828,229.9531707763672,302.1584167480469,261.78314208984375,262.39727783203125,275.9171142578125,121.70919799804688,176.358154296875,199.99769592285156,336.8343200683594,392.9200744628906,327.99969482421875,146.76248168945312,87.04175567626953,155.2645263671875,275.663330078125,297.88897705078125,242.5430145263672
Q9H2Y7,ZNF106,ZN106_HUMAN,8,6,10,11,10,9,10,8,6,12,7,8,9,5,8,11,8,10,191.9315948486328,211.06402587890625,251.0223846435547,273.3539123535156,290.766845703125,240.17721557617188,168.35142517089844,273.3234558105469,156.11190795898438,387.0328674316406,236.95025634765625,265.4027404785156,167.37454223632812,125.72283935546875,175.720458984375,255.78170776367188,194.49819946289062,229.56761169433594
Q9H307,PNN,PININ_HUMAN,30,30,31,30,32,31,32,32,32,32,32,32,32,31,32,32,31,32,24897.205078125,26828.423828125,33594.171875,29806.10546875,43641.3046875,33588.59375,43980.00390625,47744.96875,51372.12109375,40965.37109375,39455.86328125,36538.828125,47209.38671875,37523.8515625,48561.35546875,44329.10546875,40342.6875,33239.5859375
Q9H329,EPB41L4B,E41LB_HUMAN,1,1,2,1,2,1,0,2,0,2,0,2,2,0,0,2,1,2,10.000129699707031,68.55730438232422,148.30453491210938,27.35145378112793,151.5756378173828,35.679988861083984,50.315269470214844,169.69825744628906,50.88667297363281,190.93450927734375,179.08045959472656,168.90992736816406,200.2412872314453,47.60887145996094,74.0206298828125,244.4261932373047,97.56040954589844,143.7581329345703
Q9H330,TMEM245,TM245_HUMAN,5,3,4,2,4,3,5,5,3,4,6,5,5,4,4,3,4,5,495.20977783203125,474.0162658691406,541.1642456054688,370.76458740234375,745.7664794921875,442.4433288574219,1078.4141845703125,993.0050659179688,1041.581298828125,860.7139282226562,815.735595703125,830.7670288085938,759.8106689453125,527.7703857421875,809.25537109375,740.6026000976562,791.1394653320312,726.9863891601562
Q9H334,FOXP1,FOXP1_HUMAN,2,1,3,3,3,3,0,3,1,1,1,2,1,1,2,2,3,1,75.20526123046875,91.94014739990234,370.87945556640625,349.9222412109375,424.5186767578125,273.6906433105469,99.0063247680664,179.13633728027344,98.34512329101562,123.41291046142578,146.89976501464844,175.82962036132812,74.91381072998047,112.2206802368164,273.21270751953125,525.0257568359375,145.44088745117188,151.71119689941406
Q9H3C7,GGNBP2,GGNB2_HUMAN,2,4,3,4,6,4,4,3,3,2,5,3,4,5,3,4,4,6,284.4212646484375,327.2481384277344,194.66880798339844,232.06048583984375,333.83306884765625,270.9875183105469,137.96002197265625,170.5167999267578,191.125244140625,302.5118713378906,332.39422607421875,292.1134338378906,250.5234375,211.0168914794922,211.0177001953125,424.982666015625,281.5782470703125,304.048828125
Q9H3E2,SNX25,SNX25_HUMAN,5,5,5,2,4,3,6,5,4,6,7,8,5,4,2,6,3,4,67.34447479248047,108.56950378417969,73.43031311035156,64.1867446899414,158.89938354492188,112.9358139038086,140.93701171875,108.511474609375,116.78987121582031,121.66726684570312,169.15724182128906,167.9197998046875,121.73197937011719,143.79904174804688,67.50286865234375,111.98047637939453,89.76084899902344,90.23957824707031
Q9H3F6,KCTD10,BACD3_HUMAN,5,3,4,4,3,2,3,3,3,5,5,4,2,4,3,4,4,4,590.74560546875,531.6109008789062,641.0870971679688,514.25830078125,718.6439819335938,450.53076171875,176.1865234375,229.21849060058594,307.7877197265625,1082.548583984375,775.6741943359375,547.3165283203125,265.8470458984375,274.8907775878906,252.3065185546875,812.7403564453125,711.3363647460938,531.0795288085938
Q9H3G5,CPVL,CPVL_HUMAN,13,12,14,14,14,13,14,13,13,14,13,13,14,13,13,14,14,13,6148.51416015625,5862.79248046875,7232.265625,5344.55322265625,7828.0390625,5022.1513671875,6075.6533203125,7202.619140625,8420.9130859375,7229.98876953125,6756.23388671875,6389.73583984375,6046.87548828125,4688.4541015625,6306.025390625,6119.125,4846.44287109375,3893.83740234375
Q9H3H1,TRIT1,MOD5_HUMAN,14,17,17,14,17,16,16,16,18,14,19,17,16,16,19,13,15,14,552.0222778320312,833.783447265625,1071.4742431640625,320.4244384765625,1103.1915283203125,755.6845092773438,1038.4151611328125,1149.7177734375,1107.8182373046875,885.6127319335938,1061.2559814453125,1065.8931884765625,1428.72412109375,1151.2813720703125,1766.47900390625,677.9210815429688,996.420166015625,668.3156127929688
